entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AmortisationOfIntangibleAssets,CollateralsForManagementCategory,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DebtRepaidByManagementCategory,DisposalsOfIntangibleAssets,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,ImpairmentLossesAndAmortisationOfDisposedIntangibleAssets,InterestRateRelatedToOutstandingDebtFromManagementCategory,OutstandingDebtFromManagementCategory,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DividendPaid,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,EquityRatio,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,ReturnOnCapitalEmployed,ReturnOnEquity,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfAnyUncertaintyConnectedWithRecognitionOrMeasurement,DescriptionOfAnyUnusualMattersAffectingRecognitionOrMeasurement,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfStatingKeyFiguresAndFinancialRatiosIncludedInManagementReview,DescriptionOfPrimaryActivitiesOfEntity,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfLiabilitiesUnderLeases,DisclosureOfOtherOperatingExpenses,HomepageOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnOutstandingDebtFromManagementCategory,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesOfPropertyPlantAndEquipmentFromPreviousPeriods,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
42888214,2018-12-31,2018-12-31,c1532,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c154,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675393.0,,,,,,,,,,,,,,,,,,,,,,,,3353196.0,7028589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c2352,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,1658180.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c237,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506913.0,,,,,,,,,,,,,,,,,2144979.0,3651892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c244,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536364.0,,,,,,,,,,,,,,,,,506988.0,1043352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c314,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,500000.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c353,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,4731357.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c359,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,3500000.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c437,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,7353000.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,18779000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c440,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,8902000.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,18274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c443,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,8232000.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,16546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42888214,2018-12-31,2018-12-31,c7,,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzYyLzZhLzVmLzU4ODQtNGViOS04ZTU5LThhNzE4ZWRjNzYxOQ.pdf,http://regnskaber.virk.dk/41288824/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2YyLzFmLzI3LzMzM2UtNGViMy1iMjRiLTY2NmZkZmI2MTcwOA.xml,610353.0,5700.0,44.0,5700.0,2.0,5700.0,1330438.0,0.0,2019-05-10,2019-05-10,1975-11-21,2019-05-10,65269.0,456595.0,10389537.0,63167081.0,30700228.0,42888214.0,30700228.0,-456595.0,0.0,0.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,true,2019-05-10,63167080.0,Revisionsp̴tegning,urn:ofk:oid:27131681,indberetninger-20180424,2.5124211,42888214.0,AWqyKarKRYGX6_YTHpRF,2019-05-13T17:08:16.813Z,2019-05-13T17:07:15.553Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-24-UN,2019-05-13T17:07:15.760Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,19832675.0,2288202.0,3675393.0,500000.0,14114005.0,258645.0,1506913.0,3675393.0,5624377.0,536364.0,19832675.0,8579843.0,5624377.0,5718670.0,731198.0,678117.0,2043277.0,3500000.0,863295.0,863295.0,1658180.0,4731357.0,3687044.0,8579843.0,572602.0,6201426.0,162977.0,0.0,1499994.0,2089005.0,5101687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
